"color","name"
"Black Skin","Aurorian #3851"
"White Skin","Aurorian #7656"
"White Skin","Aurorian #9717"
"White Skin","Aurorian #6692"
"Latino Skin","Aurorian #6476"
"Black Skin","Aurorian #6573"
"White Skin","Aurorian #2383"
"White Skin","Aurorian #5221"
"Black Skin","Aurorian #2480"
"White Skin","Aurorian #3757"
"Latino Skin","Aurorian #8217"
"Latino Skin","Aurorian #4093"
"Latino Skin","Aurorian #514"
"Latino Skin","Aurorian #6816"
"Latino Skin","Aurorian #8157"
"Black Skin","Aurorian #2243"
"Black Skin","Aurorian #8310"
"Black Skin","Aurorian #4614"
"White Skin","Aurorian #1618"
"White Skin","Aurorian #284"
"White Skin","Aurorian #6339"
"Black Skin","Aurorian #1167"
"White Skin","Aurorian #6566"
"White Skin","Aurorian #6629"
"White Skin","Aurorian #959"
"Black Skin","Aurorian #3696"
"White Skin","Aurorian #1539"
"Latino Skin","Aurorian #8783"
"Black Skin","Aurorian #8147"
"White Skin","Aurorian #4805"
"Black Skin","Aurorian #2083"
"White Skin","Aurorian #2454"
"Black Skin","Aurorian #4209"
"Black Skin","Aurorian #8693"
"White Skin","Aurorian #7118"
"White Skin","Aurorian #7556"
"White Skin","Aurorian #6875"
"White Skin","Aurorian #2807"
"Black Skin","Aurorian #9849"
"Black Skin","Aurorian #8115"
"Black Skin","Aurorian #4232"
"Black Skin","Aurorian #5471"
"White Skin","Aurorian #8703"
"White Skin","Aurorian #282"
"White Skin","Aurorian #1166"
"White Skin","Aurorian #3098"
"Latino Skin","Aurorian #7872"
"Latino Skin","Aurorian #7850"
"Black Skin","Aurorian #5664"
"Latino Skin","Aurorian #9226"
"Latino Skin","Aurorian #7677"
"White Skin","Aurorian #375"
"Black Skin","Aurorian #7675"
"White Skin","Aurorian #2493"
"Black Skin","Aurorian #9434"
"Black Skin","Aurorian #9851"
"Black Skin","Aurorian #2276"
"Latino Skin","Aurorian #7137"
"White Skin","Aurorian #467"
"Latino Skin","Aurorian #4411"
"Black Skin","Aurorian #9547"
"Latino Skin","Aurorian #4635"
"Latino Skin","Aurorian #5134"
"Latino Skin","Aurorian #9126"
"Black Skin","Aurorian #9809"
"White Skin","Aurorian #7722"
"White Skin","Aurorian #3472"
"White Skin","Aurorian #3408"
"White Skin","Aurorian #8989"
"Latino Skin","Aurorian #6592"
"Black Skin","Aurorian #60"
"Latino Skin","Aurorian #6321"
"White Skin","Aurorian #9642"
"Latino Skin","Aurorian #142"
"White Skin","Aurorian #6480"
"Latino Skin","Aurorian #9293"
"Latino Skin","Aurorian #2994"
"White Skin","Aurorian #2713"
"Black Skin","Aurorian #3391"
"Latino Skin","Aurorian #5457"
"Black Skin","Aurorian #4058"
"Black Skin","Aurorian #9350"
"Black Skin","Aurorian #3778"
"White Skin","Aurorian #4148"
"White Skin","Aurorian #1554"
"White Skin","Aurorian #7666"
"Black Skin","Aurorian #6454"
"White Skin","Aurorian #7408"
"Latino Skin","Aurorian #5814"
"Latino Skin","Aurorian #5856"
"White Skin","Aurorian #3777"
"Latino Skin","Aurorian #4568"
"Latino Skin","Aurorian #5303"
"Black Skin","Aurorian #6468"
"Black Skin","Aurorian #623"
"Latino Skin","Aurorian #3407"
"Latino Skin","Aurorian #6226"
"Black Skin","Aurorian #4584"
"Latino Skin","Aurorian #3436"
"Black Skin","Aurorian #2952"
"Black Skin","Aurorian #4777"
"Latino Skin","Aurorian #5370"
"Latino Skin","Aurorian #7789"
"White Skin","Aurorian #3251"
"Black Skin","Aurorian #9152"
"Black Skin","Aurorian #6401"
"Black Skin","Aurorian #8013"
"White Skin","Aurorian #107"
"Black Skin","Aurorian #474"
"White Skin","Aurorian #5447"
"Latino Skin","Aurorian #4139"
"White Skin","Aurorian #4137"
"Black Skin","Aurorian #7988"
"Black Skin","Aurorian #9883"
"White Skin","Aurorian #5990"
"Black Skin","Aurorian #3644"
"Latino Skin","Aurorian #4078"
"Latino Skin","Aurorian #8167"
"Latino Skin","Aurorian #561"
"White Skin","Aurorian #3882"
"White Skin","Aurorian #1764"
"Latino Skin","Aurorian #1915"
"Latino Skin","Aurorian #2372"
"Latino Skin","Aurorian #8017"
"White Skin","Aurorian #7122"
"White Skin","Aurorian #339"
"Latino Skin","Aurorian #5950"
"White Skin","Aurorian #4480"
"Black Skin","Aurorian #7516"
"White Skin","Aurorian #4386"
"Black Skin","Aurorian #6828"
"White Skin","Aurorian #4079"
"White Skin","Aurorian #1115"
"White Skin","Aurorian #421"
"White Skin","Aurorian #9704"
"Black Skin","Aurorian #8463"
"Black Skin","Aurorian #4797"
"White Skin","Aurorian #9278"
"White Skin","Aurorian #5788"
"Black Skin","Aurorian #3920"
"Black Skin","Aurorian #7508"
"Latino Skin","Aurorian #36"
"Latino Skin","Aurorian #1970"
"Latino Skin","Aurorian #9946"
"White Skin","Aurorian #1256"
"Black Skin","Aurorian #8219"
"White Skin","Aurorian #1207"
"Latino Skin","Aurorian #5882"
"White Skin","Aurorian #9731"
"White Skin","Aurorian #9559"
"White Skin","Aurorian #9861"
"White Skin","Aurorian #3030"
"White Skin","Aurorian #7642"
"Latino Skin","Aurorian #1596"
"Black Skin","Aurorian #3697"
"White Skin","Aurorian #9297"
"White Skin","Aurorian #2929"
"White Skin","Aurorian #5018"
"Black Skin","Aurorian #3837"
"White Skin","Aurorian #2907"
"White Skin","Aurorian #3502"
"Black Skin","Aurorian #6016"
"Latino Skin","Aurorian #1932"
"Black Skin","Aurorian #1712"
"White Skin","Aurorian #4316"
"Black Skin","Aurorian #2180"
"Latino Skin","Aurorian #4222"
"White Skin","Aurorian #3487"
"Black Skin","Aurorian #3089"
"Latino Skin","Aurorian #5465"
"Black Skin","Aurorian #919"
"Black Skin","Aurorian #2988"
"White Skin","Aurorian #6290"
"White Skin","Aurorian #1051"
"Latino Skin","Aurorian #3830"
"White Skin","Aurorian #7736"
"Black Skin","Aurorian #6730"
"Black Skin","Aurorian #1599"
"White Skin","Aurorian #1929"
"Black Skin","Aurorian #9607"
"White Skin","Aurorian #7633"
"Black Skin","Aurorian #4201"
"White Skin","Aurorian #8510"
"White Skin","Aurorian #3904"
"White Skin","Aurorian #1069"
"Latino Skin","Aurorian #8001"
"Black Skin","Aurorian #9284"
"White Skin","Aurorian #2272"
"White Skin","Aurorian #7142"
"White Skin","Aurorian #4527"
"Black Skin","Aurorian #7428"
"White Skin","Aurorian #4800"
"Black Skin","Aurorian #4414"
"White Skin","Aurorian #1015"
"White Skin","Aurorian #1296"
"Black Skin","Aurorian #9657"
"Black Skin","Aurorian #6092"
"White Skin","Aurorian #5036"
"White Skin","Aurorian #2176"
"White Skin","Aurorian #2959"
"White Skin","Aurorian #2791"
"White Skin","Aurorian #9154"
"White Skin","Aurorian #3751"
"Black Skin","Aurorian #575"
"White Skin","Aurorian #7107"
"White Skin","Aurorian #2187"
"White Skin","Aurorian #7631"
"White Skin","Aurorian #6438"
"Latino Skin","Aurorian #7064"
"Black Skin","Aurorian #2760"
"Latino Skin","Aurorian #1254"
"Latino Skin","Aurorian #942"
"White Skin","Aurorian #7899"
"White Skin","Aurorian #7603"
"White Skin","Aurorian #7726"
"Black Skin","Aurorian #5405"
"Latino Skin","Aurorian #2117"
"Latino Skin","Aurorian #4116"
"Black Skin","Aurorian #6792"
"Black Skin","Aurorian #5826"
"White Skin","Aurorian #610"
"Latino Skin","Aurorian #5857"
"Black Skin","Aurorian #6540"
"Black Skin","Aurorian #3849"
"Latino Skin","Aurorian #2624"
"White Skin","Aurorian #1017"
"Latino Skin","Aurorian #3838"
"White Skin","Aurorian #4826"
"Black Skin","Aurorian #1314"
"Latino Skin","Aurorian #565"
"Black Skin","Aurorian #9541"
"Latino Skin","Aurorian #4268"
"Black Skin","Aurorian #1393"
"Black Skin","Aurorian #9437"
"White Skin","Aurorian #3270"
"Black Skin","Aurorian #2673"
"White Skin","Aurorian #4812"
"Latino Skin","Aurorian #8901"
"White Skin","Aurorian #6569"
"White Skin","Aurorian #6187"
"White Skin","Aurorian #1691"
"White Skin","Aurorian #4467"
"Black Skin","Aurorian #3968"
"Latino Skin","Aurorian #2248"
"White Skin","Aurorian #6179"
"Black Skin","Aurorian #3859"
"Black Skin","Aurorian #2319"
"Black Skin","Aurorian #738"
"Black Skin","Aurorian #979"
"White Skin","Aurorian #5661"
"Black Skin","Aurorian #9413"
"White Skin","Aurorian #3478"
"White Skin","Aurorian #8789"
"White Skin","Aurorian #1331"
"Black Skin","Aurorian #8501"
"Latino Skin","Aurorian #8476"
"Black Skin","Aurorian #2727"
"Black Skin","Aurorian #7174"
"Black Skin","Aurorian #5342"
"Black Skin","Aurorian #2753"
"Black Skin","Aurorian #6793"
"Latino Skin","Aurorian #7830"
"White Skin","Aurorian #5443"
"White Skin","Aurorian #7946"
"White Skin","Aurorian #8356"
"Black Skin","Aurorian #3250"
"White Skin","Aurorian #4459"
"Latino Skin","Aurorian #1150"
"Black Skin","Aurorian #8972"
"White Skin","Aurorian #3624"
"White Skin","Aurorian #5588"
"Black Skin","Aurorian #4062"
"White Skin","Aurorian #7305"
"White Skin","Aurorian #9441"
"White Skin","Aurorian #5425"
"Black Skin","Aurorian #3171"
"Latino Skin","Aurorian #1864"
"Latino Skin","Aurorian #5775"
"Latino Skin","Aurorian #2497"
"Latino Skin","Aurorian #6552"
"Black Skin","Aurorian #4842"
"White Skin","Aurorian #9052"
"White Skin","Aurorian #6003"
"Latino Skin","Aurorian #4406"
"Latino Skin","Aurorian #862"
"Black Skin","Aurorian #7127"
"Black Skin","Aurorian #1872"
"Black Skin","Aurorian #8507"
"Black Skin","Aurorian #3183"
"Black Skin","Aurorian #5949"
"Black Skin","Aurorian #5145"
"White Skin","Aurorian #464"
"White Skin","Aurorian #7511"
"White Skin","Aurorian #4300"
"White Skin","Aurorian #5887"
"White Skin","Aurorian #6370"
"White Skin","Aurorian #532"
"White Skin","Aurorian #4782"
"Latino Skin","Aurorian #1911"
"White Skin","Aurorian #5807"
"White Skin","Aurorian #7023"
"Latino Skin","Aurorian #5727"
"Latino Skin","Aurorian #1297"
"White Skin","Aurorian #4228"
"White Skin","Aurorian #5970"
"Latino Skin","Aurorian #3296"
"White Skin","Aurorian #5181"
"White Skin","Aurorian #843"
"Latino Skin","Aurorian #8472"
"Black Skin","Aurorian #8387"
"Black Skin","Aurorian #7923"
"Black Skin","Aurorian #6752"
"Latino Skin","Aurorian #4942"
"Black Skin","Aurorian #24"
"Black Skin","Aurorian #7952"
"Black Skin","Aurorian #884"
"White Skin","Aurorian #6095"
"White Skin","Aurorian #6021"
"White Skin","Aurorian #3699"
"Black Skin","Aurorian #7770"
"White Skin","Aurorian #9675"
"White Skin","Aurorian #5677"
"White Skin","Aurorian #1834"
"Black Skin","Aurorian #3922"
"White Skin","Aurorian #1580"
"White Skin","Aurorian #2447"
"Black Skin","Aurorian #5030"
"Black Skin","Aurorian #7786"
"White Skin","Aurorian #7903"
"White Skin","Aurorian #6741"
"Black Skin","Aurorian #8807"
"Black Skin","Aurorian #7464"
"White Skin","Aurorian #7251"
"White Skin","Aurorian #2683"
"Black Skin","Aurorian #1923"
"Black Skin","Aurorian #6077"
"Black Skin","Aurorian #5244"
"White Skin","Aurorian #2375"
"Latino Skin","Aurorian #6707"
"White Skin","Aurorian #6261"
"Latino Skin","Aurorian #4514"
"Black Skin","Aurorian #3027"
"Latino Skin","Aurorian #8035"
"Latino Skin","Aurorian #1255"
"White Skin","Aurorian #5978"
"Latino Skin","Aurorian #9000"
"Black Skin","Aurorian #1663"
"Black Skin","Aurorian #8361"
"White Skin","Aurorian #4364"
"Black Skin","Aurorian #675"
"Black Skin","Aurorian #7393"
"White Skin","Aurorian #8676"
"Black Skin","Aurorian #163"
"Black Skin","Aurorian #6286"
"Latino Skin","Aurorian #1492"
"White Skin","Aurorian #5485"
"White Skin","Aurorian #2831"
"White Skin","Aurorian #9943"
"White Skin","Aurorian #5958"
"White Skin","Aurorian #1116"
"White Skin","Aurorian #8273"
"White Skin","Aurorian #2680"
"Latino Skin","Aurorian #8846"
"Black Skin","Aurorian #9196"
"White Skin","Aurorian #9396"
"White Skin","Aurorian #985"
"White Skin","Aurorian #4045"
"Latino Skin","Aurorian #8578"
"Latino Skin","Aurorian #3418"
"Latino Skin","Aurorian #5798"
"Latino Skin","Aurorian #4293"
"White Skin","Aurorian #1276"
"Latino Skin","Aurorian #4773"
"Black Skin","Aurorian #9522"
"Latino Skin","Aurorian #2512"
"White Skin","Aurorian #9190"
"White Skin","Aurorian #761"
"Black Skin","Aurorian #2858"
"White Skin","Aurorian #9878"
"Black Skin","Aurorian #9614"
"White Skin","Aurorian #4015"
"Latino Skin","Aurorian #5207"
"Black Skin","Aurorian #7281"
"Black Skin","Aurorian #2111"
"Black Skin","Aurorian #7079"
"Latino Skin","Aurorian #26"
"Latino Skin","Aurorian #4952"
"Black Skin","Aurorian #7332"
"White Skin","Aurorian #7425"
"White Skin","Aurorian #1869"
"Latino Skin","Aurorian #3056"
"Black Skin","Aurorian #2642"
"White Skin","Aurorian #2315"
"Black Skin","Aurorian #4007"
"Black Skin","Aurorian #3888"
"Black Skin","Aurorian #4583"
"Black Skin","Aurorian #6309"
"White Skin","Aurorian #7678"
"White Skin","Aurorian #2074"
"Latino Skin","Aurorian #1755"
"Latino Skin","Aurorian #4752"
"Black Skin","Aurorian #1284"
"White Skin","Aurorian #4768"
"Latino Skin","Aurorian #6334"
"Black Skin","Aurorian #1586"
"White Skin","Aurorian #9763"
"Black Skin","Aurorian #2973"
"Latino Skin","Aurorian #8949"
"Latino Skin","Aurorian #4109"
"White Skin","Aurorian #8918"
"White Skin","Aurorian #6327"
"White Skin","Aurorian #3827"
"Black Skin","Aurorian #2274"
"Black Skin","Aurorian #2297"
"Latino Skin","Aurorian #7935"
"Latino Skin","Aurorian #4558"
"White Skin","Aurorian #3960"
"White Skin","Aurorian #468"
"Black Skin","Aurorian #7280"
"Latino Skin","Aurorian #3612"
"Black Skin","Aurorian #9478"
"White Skin","Aurorian #166"
"Black Skin","Aurorian #1576"
"Black Skin","Aurorian #2352"
"Black Skin","Aurorian #1844"
"Black Skin","Aurorian #499"
"Black Skin","Aurorian #5772"
"Black Skin","Aurorian #3103"
"White Skin","Aurorian #8865"
"White Skin","Aurorian #5295"
"White Skin","Aurorian #9952"
"Black Skin","Aurorian #5679"
"Black Skin","Aurorian #9746"
"Latino Skin","Aurorian #967"
"White Skin","Aurorian #1011"
"White Skin","Aurorian #686"
"White Skin","Aurorian #5162"
"Latino Skin","Aurorian #7878"
"White Skin","Aurorian #933"
"Latino Skin","Aurorian #9281"
"White Skin","Aurorian #7873"
"Black Skin","Aurorian #4437"
"Latino Skin","Aurorian #9456"
"Black Skin","Aurorian #9517"
"White Skin","Aurorian #9219"
"Black Skin","Aurorian #1846"
"Black Skin","Aurorian #7916"
"Black Skin","Aurorian #5344"
"White Skin","Aurorian #6778"
"Latino Skin","Aurorian #1342"
"White Skin","Aurorian #103"
"White Skin","Aurorian #6220"
"White Skin","Aurorian #2022"
"White Skin","Aurorian #6054"
"Black Skin","Aurorian #6143"
"Black Skin","Aurorian #1118"
"White Skin","Aurorian #4799"
"White Skin","Aurorian #1977"
"Latino Skin","Aurorian #4711"
"White Skin","Aurorian #4323"
"Black Skin","Aurorian #5335"
"White Skin","Aurorian #5812"
"Latino Skin","Aurorian #6767"
"Black Skin","Aurorian #6168"
"Black Skin","Aurorian #63"
"White Skin","Aurorian #3323"
"Latino Skin","Aurorian #6203"
"Black Skin","Aurorian #7021"
"White Skin","Aurorian #7101"
"Latino Skin","Aurorian #5220"
"White Skin","Aurorian #4182"
"Black Skin","Aurorian #5742"
"White Skin","Aurorian #2672"
"White Skin","Aurorian #3091"
"White Skin","Aurorian #1035"
"Latino Skin","Aurorian #7626"
"Black Skin","Aurorian #2927"
"Latino Skin","Aurorian #7094"
"Black Skin","Aurorian #153"
"Black Skin","Aurorian #5301"
"Black Skin","Aurorian #6404"
"Latino Skin","Aurorian #4147"
"White Skin","Aurorian #8948"
"White Skin","Aurorian #4327"
"White Skin","Aurorian #2185"
"Black Skin","Aurorian #5769"
"White Skin","Aurorian #6146"
"Latino Skin","Aurorian #855"
"White Skin","Aurorian #6222"
"Black Skin","Aurorian #8089"
"Black Skin","Aurorian #8862"
"Latino Skin","Aurorian #9789"
"Latino Skin","Aurorian #5650"
"Black Skin","Aurorian #6201"
"Black Skin","Aurorian #7579"
"White Skin","Aurorian #5210"
"Latino Skin","Aurorian #2750"
"White Skin","Aurorian #1269"
"White Skin","Aurorian #1528"
"White Skin","Aurorian #8003"
"White Skin","Aurorian #9770"
"Latino Skin","Aurorian #2212"
"Black Skin","Aurorian #8859"
"White Skin","Aurorian #2709"
"Latino Skin","Aurorian #1573"
"Black Skin","Aurorian #3322"
"White Skin","Aurorian #9629"
"Latino Skin","Aurorian #4960"
"Latino Skin","Aurorian #2124"
"Black Skin","Aurorian #5008"
"Black Skin","Aurorian #9150"
"Black Skin","Aurorian #8202"
"Black Skin","Aurorian #6530"
"White Skin","Aurorian #3556"
"White Skin","Aurorian #9638"
"White Skin","Aurorian #3763"
"Black Skin","Aurorian #6626"
"Black Skin","Aurorian #3509"
"Black Skin","Aurorian #8554"
"Latino Skin","Aurorian #3584"
"White Skin","Aurorian #3774"
"White Skin","Aurorian #6418"
"Latino Skin","Aurorian #7286"
"Latino Skin","Aurorian #1223"
"Black Skin","Aurorian #1217"
"Latino Skin","Aurorian #6597"
"Black Skin","Aurorian #8016"
"White Skin","Aurorian #4499"
"Latino Skin","Aurorian #4422"
"Black Skin","Aurorian #6477"
"White Skin","Aurorian #8944"
"White Skin","Aurorian #190"
"Black Skin","Aurorian #5862"
"White Skin","Aurorian #7282"
"Black Skin","Aurorian #2526"
"White Skin","Aurorian #4394"
"Latino Skin","Aurorian #7177"
"Black Skin","Aurorian #1821"
"White Skin","Aurorian #5510"
"White Skin","Aurorian #295"
"White Skin","Aurorian #7803"
"Black Skin","Aurorian #6843"
"Black Skin","Aurorian #2160"
"Latino Skin","Aurorian #8483"
"Black Skin","Aurorian #8719"
"White Skin","Aurorian #1615"
"White Skin","Aurorian #2887"
"Latino Skin","Aurorian #2619"
"White Skin","Aurorian #2127"
"Latino Skin","Aurorian #9667"
"White Skin","Aurorian #4254"
"White Skin","Aurorian #5734"
"White Skin","Aurorian #3191"
"White Skin","Aurorian #9155"
"Black Skin","Aurorian #833"
"Black Skin","Aurorian #5680"
"Black Skin","Aurorian #5754"
"White Skin","Aurorian #8895"
"White Skin","Aurorian #3457"
"White Skin","Aurorian #5944"
"White Skin","Aurorian #7199"
"White Skin","Aurorian #5548"
"Latino Skin","Aurorian #6317"
"Black Skin","Aurorian #281"
"Latino Skin","Aurorian #3874"
"Black Skin","Aurorian #8455"
"Black Skin","Aurorian #3718"
"White Skin","Aurorian #1723"
"White Skin","Aurorian #8840"
"Latino Skin","Aurorian #1527"
"White Skin","Aurorian #2009"
"White Skin","Aurorian #5441"
"White Skin","Aurorian #3491"
"White Skin","Aurorian #1789"
"White Skin","Aurorian #9177"
"White Skin","Aurorian #6819"
"Latino Skin","Aurorian #5847"
"Latino Skin","Aurorian #8371"
"Black Skin","Aurorian #3238"
"White Skin","Aurorian #1055"
"Latino Skin","Aurorian #3409"
"Latino Skin","Aurorian #3784"
"White Skin","Aurorian #8606"
"White Skin","Aurorian #7057"
"White Skin","Aurorian #6632"
"Black Skin","Aurorian #7972"
"Latino Skin","Aurorian #8434"
"White Skin","Aurorian #9266"
"White Skin","Aurorian #57"
"White Skin","Aurorian #3733"
"Black Skin","Aurorian #5975"
"Black Skin","Aurorian #9719"
"Latino Skin","Aurorian #6199"
"White Skin","Aurorian #7859"
"Latino Skin","Aurorian #1894"
"Black Skin","Aurorian #350"
"White Skin","Aurorian #5081"
"White Skin","Aurorian #2769"
"Latino Skin","Aurorian #752"
"White Skin","Aurorian #8613"
"Black Skin","Aurorian #5239"
"Latino Skin","Aurorian #2925"
"White Skin","Aurorian #6171"
"Latino Skin","Aurorian #9100"
"Black Skin","Aurorian #2225"
"Black Skin","Aurorian #498"
"White Skin","Aurorian #3621"
